"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC119868093",0.922228158527784,-1.31956974628275,2.21523001665493,-0.595680690655926,0.551388560107795,NA
"LOC111098938",1.18326108772375,0.0969207670515416,2.18699814090084,0.0443168035852189,0.964651877509278,NA
"LOC111098939",0.688033185479463,-1.13778496386386,3.06895144206212,-0.370740621135195,0.710830731733587,NA
"LOC111098942",0.560671229797176,1.72166320275386,3.1072128373334,0.554086022710755,0.579519975349899,NA
"TMCO2",0.290181891186451,1.00250611902632,3.11769822996157,0.321553288702568,0.747791135946317,NA
"LOC102151386",0.957357238438045,-3.15976952577887,3.07631324554335,-1.02712866784825,0.304359881202534,NA
"LOC111098949",0.232143283668499,-2.9631763007881,3.09032212372016,-0.958856773552458,0.337630903591159,NA
"LOC102151429",0.568010749537063,-3.85263602957222,3.08287169812852,-1.24969068025471,0.211412563116399,NA
"LOC119869391",0,0,0,0,1,NA
"LOC111098952",1.09866356617957,0.804594527490226,2.16729770044513,0.371243197150523,0.710456401628243,NA
"LOC100686200",2.01817632595728,-4.38015828029893,3.0801740418266,-1.42204895594192,0.155012039426866,NA
"LOC111098880",0,0,0,0,1,NA
"LOC119869323",0,0,0,0,1,NA
"LOC111098953",2.72454982688631,-0.637214684140195,1.91565954356856,-0.332634619903893,0.739410107196735,NA
"LOC119869474",2.62895754739863,-2.22523298488442,1.72908915675899,-1.28693941326624,0.198115406420791,NA
"LOC119869371",0.270960178202978,-3.11453301765548,3.08871688855737,-1.0083582050507,0.313282529778845,NA
"LOC111098956",1.34379684852431,-2.84789066771926,3.0652971128123,-0.929074919300865,0.352850261310867,NA
"LOC119869414",3.49038842699639,-2.01291026453669,2.58293772324777,-0.779310413262952,0.435796882010885,NA
"LOC102153318",0.628241556480251,-3.95703865254721,3.08225776517109,-1.28381172310148,0.199207840714517,NA
"LOC119869325",0.968772996867523,-4.42590532659789,3.07998288197103,-1.43699023540207,0.150720768113311,NA
"GJB4",1.05983668902199,-2.37715745771492,3.07106597811407,-0.774049621419963,0.438901447669384,NA
"GJB5",0,0,0,0,1,NA
"LOC119869320",0,0,0,0,1,NA
"LOC111098882",0.724894103631059,-4.10932954587134,3.08143734530079,-1.33357556405879,0.182342995723601,NA
"LOC102151174",1.76426305555438,-5.08783433105196,3.07779555239069,-1.65307742000601,0.098315108133413,NA
"LOC100688681",3.41769114411345,-1.77641569070596,1.94070018493965,-0.915347823683133,0.360009060303194,NA
"LOC102152068",0.0423740068915118,-1.57925819148606,3.11573399434092,-0.506865539341436,0.612249166552562,NA
"LOC119869346",0.314060518767643,-1.94852226633552,3.08922879513558,-0.630747152623897,0.528205862783668,NA
"LOC102152242",0.355896966186605,-2.69795264828543,3.08808304550294,-0.873665833635645,0.382300262636221,NA
"LOC119869465",0.388916490504273,-2.73638105043987,3.08771731558696,-0.886214886520368,0.375501743304874,NA
"LOC119869305",0.579915282904847,-3.87255508291026,3.08275115645928,-1.25620099916145,0.209043104594281,NA
"LOC100855773",1.80821603361629,-1.29867059822387,2.45013857619325,-0.530039651978214,0.596084438956771,NA
"LOC119869309",2.93977592591907,0.198740542595255,1.96978031691913,0.10089477536566,0.919633990599072,NA
"MIR761",1.1298321031328,-0.279978060721677,1.08545909765307,-0.257935155112739,0.796456952749029,NA
"LOC119869345",2.23260691147946,-0.733094170357301,3.03695390892079,-0.241391273079219,0.809251875877635,NA
"LOC100684452",3.43355562595641,-3.01312448297494,1.64520204777444,-1.83146166578808,0.0670316643969934,NA
"LOC119868272",3.09239212967292,-1.96752194223408,2.68846774505416,-0.731837659519492,0.464267660091737,NA
"LOC119869436",0.806381180069097,0.663483805848849,3.07033843961535,0.216094681058017,0.828913945672044,NA
"SLC5A9",1.64671731553746,-4.03285289781107,3.07582730126669,-1.31114412572847,0.18980907526432,NA
"LOC111098974",2.89129094996963,-0.876447952124852,2.40002583989536,-0.365182714934047,0.714975020123787,NA
"LOC111098975",0.412161799812641,-1.35856320318234,3.08150407356481,-0.440876653332052,0.659302296339753,NA
"LOC119868381",1.72793048420695,-4.56422056181788,2.35059953297666,-1.94172614168694,0.0521702622549118,NA
"LOC102157344",0.0580358209171247,-1.78596125929426,3.11031764043346,-0.574205423933923,0.565828799388238,NA
"LOC119869307",0.254244041349071,-3.05613638044131,3.08931681755858,-0.989259619819928,0.322536135191061,NA
"LOC106559783",0.0840463081672523,-2.08592468536095,3.10365617078693,-0.672086265545344,0.501528779595508,NA
"CYP4A38",0.0847480137830236,-2.08404438601939,3.10369395211324,-0.671472257952626,0.501919726690748,NA
"CYP4A11",2.44510361622744,-1.31881684508307,3.03777371245672,-0.434139264447221,0.66418731426552,NA
"TEX38",2.48042716758876,1.81875325447538,2.72165862604914,0.668251792149096,0.503972880083003,NA
"LOC119869332",1.53268652359321,0.123511463083828,2.53941850799035,0.0486376950846012,0.961208029166749,NA
"LOC102152839",1.17350515747116,-2.37276582955718,1.62863755907763,-1.45690231465679,0.145143347028845,NA
"LOC111098883",2.0083820474065,-0.362225919486956,2.39953299274173,-0.150956840594666,0.880009761871437,NA
"LOC119869243",1.8384070078484,-0.40911245383352,3.03996296039336,-0.134578104787363,0.892945453947959,NA
"LOC102154080",3.16424678198493,0.489783187846775,1.48168604513028,0.330558008193773,0.740978369212158,NA
"LOC102156410",0.772904031509313,-4.18032094604044,3.08108318671244,-1.3567699061384,0.174854332391826,NA
"LOC119869449",0.512708307784729,-3.07773194208289,3.08485559223254,-0.997690767059703,0.318429331719687,NA
"LOC111098983",2.80081292953561,-1.70558985213769,2.33951055110277,-0.729037042099993,0.46597900410252,NA
"LOC119869454",2.75192180779667,-1.19152295782069,0.914446249876328,-1.30299944691318,0.192574950390074,NA
"LOC119869479",3.165469838485,-2.4579041413939,1.12678248301535,-2.1813474902595,0.0291577243232968,NA
"LOC100683261",2.15894885429696,-3.08895974113775,2.33366136474519,-1.32365380333364,0.185618047554433,NA
"LOC111098884",1.19483520499405,-3.47779808981285,3.07550833705165,-1.13080431222204,0.258137464556192,NA
"LOC106559761",1.66488232992185,-1.81966771457827,3.05049803630699,-0.596514960154248,0.550831262830203,NA
"LOC111098988",2.07382068648907,-5.28088039846714,2.61998680165465,-2.01561335924746,0.0438404217337448,NA
"KLF18",0.821546650781866,-4.24378728701544,3.0807808369779,-1.37750379257046,0.168356543043901,NA
"KLF17",0.394739677917015,-1.60525602842172,3.098686025197,-0.518044104942727,0.604427497272413,NA
"LOC111098990",1.36741012715377,-1.44623891248182,3.0521978988241,-0.473835236253521,0.635617405341274,NA
"LOC111098993",0.486592939148119,-3.69346460281507,3.0838962207666,-1.19766176888305,0.231048718572954,NA
"C15H1orf210",1.02072774224267,-3.28209998611514,3.07631370691006,-1.06689378873905,0.28601979995174,NA
"LOC111098995",2.14034762001579,0.64076534311179,1.73892799945362,0.368482963822034,0.712513145812939,NA
"LOC119869293",1.24181132063276,0.372879578597763,3.0510375123019,0.122214026243302,0.902729518390118,NA
"LOC119869405",0.551008104012884,-3.82078582629745,3.08306788580779,-1.23928047250778,0.215241647802152,NA
"LOC111098997",0.763621561431342,-4.16594645914611,3.08115351274705,-1.35207364446827,0.176351757508754,NA
"OR4N2",0.732522554561562,-2.68497125731138,3.07894166591945,-0.872043561926199,0.383184613328987,NA
"OR4N2B",0.694891010750187,-3.41000843886709,3.08264155403399,-1.10619687015011,0.268641317268687,NA
"LOC111098998",0.676567830055655,-4.0357097266789,3.08182327428,-1.30952016631186,0.190358211240359,NA
"OR4Q3",0.48249901646493,-2.95861565244667,3.08577967071028,-0.958790311741751,0.337664390844261,NA
"OR4H12B",0.850675292807029,-4.28282545525431,3.08060129441229,-1.39025633178258,0.164451053101999,NA
"OR11K2",0.087053731375687,-2.09634201070363,3.10344770342986,-0.675488105820764,0.499365705632663,NA
"OR11J6",0.825853467458272,-3.93807127001222,3.0810919618758,-1.27814142477419,0.201199565014307,NA
"OR11J4",0,0,0,0,1,NA
"OR11G2B",1.09104177245573,-0.696392219403392,3.05405147275525,-0.228022423857557,0.819628807964885,NA
"OR11G7",1.54571367501495,-1.4965324574259,3.04916254451629,-0.49080114148631,0.623567102616517,NA
"OR11G2",1.9213550885682,0.0284199634704069,3.03911394208192,0.00935139781265919,0.992538772809208,NA
"OR11H6",0.897336954180372,-3.22062813378633,3.08193426790143,-1.04500221413851,0.29602194619645,NA
"OR11H7",0.531589009329443,-3.78130961143919,3.08331705012825,-1.22637716133731,0.220056776465085,NA
"OR11G9",0.935590785958252,-3.82466988150998,3.08049890020989,-1.24157482453552,0.214393475220087,NA
"RNASE9",2.22542813365762,-0.266754558294539,2.51023868527097,-0.106266611163211,0.915370821985793,NA
"LOC119869314",1.09848059744201,-0.24394383454047,2.14091462227835,-0.113943747219992,0.909282386106536,NA
"OR6S1",1.79641068953851,-0.683425198152627,2.51257944839076,-0.272001428090301,0.78562092127448,NA
"LOC111098885",1.63304504965409,-0.316654340753908,3.04247422697698,-0.104077904077609,0.917107525606683,NA
"LOC102153068",0.753762202044781,-2.374107155972,3.08118686749028,-0.770517095545649,0.440993218103002,NA
"LOC119869430",0.478971824564097,0.707526703493438,2.79541796941609,0.253102294982108,0.800189165468843,NA
"LOC100688286",0.590336081907317,-2.17508592339652,3.07704549215886,-0.706874802124058,0.479644284202661,NA
"OR4E1",0.689387354685087,-2.77325364648974,3.08072530977612,-0.900195040982501,0.368016464746436,NA
"LOC119869437",3.33604251824354,-4.96929763363638,2.3417845432396,-2.12201316640425,0.033836632406826,NA
"LOC111099013",0.368753388551555,-3.41072809038234,3.08601444345482,-1.10522103926513,0.269063822491219,NA
"LOC111099016",0.584222099581253,-3.54086279341767,3.08331704066251,-1.14839400123993,0.250805948981249,NA
"LOC111099017",3.7379590326125,0.994290873455732,1.38184245935346,0.719539963999184,0.471808287788211,NA
"LOC119869393",0.434936462178635,-3.5733517233674,3.08474649347011,-1.15839396557597,0.246703300608453,NA
"LOC119869352",0.826092030243488,2.23591595174752,3.09880281532324,0.721541861486366,0.470576194678923,NA
"LOC100684335",1.12975006806143,0.311947858653776,3.05373058033814,0.102153038864101,0.918635202239668,NA
"LOC102156585",0.10526618050362,-0.321586198961745,3.13367128930549,-0.102622824563395,0.918262327096889,NA
"MYF6",0.913076552354195,0.0474383284261868,3.05904975039936,0.0155075374043831,0.98762727123759,NA
"MYF5",0.821546650781866,-4.24378728701544,3.0807808369779,-1.37750379257046,0.168356543043901,NA
"LOC119869337",2.33310336135173,-5.40850559552841,3.07674668079459,-1.75786509474079,0.0787704662069633,NA
"LOC111099022",1.23633419127532,-1.43502317926953,3.05424999996677,-0.469844701411196,0.638465974791804,NA
"LOC111099024",1.82105864953713,-1.53237589829737,1.89054174710255,-0.810548564000713,0.417624965330368,NA
"LOC119869440",0.444064571660412,-1.18137832160706,2.40709285746935,-0.490790506041832,0.623574625583598,NA
"LOC119869287",0.795116431435435,2.25150288916977,3.09858052271554,0.72662397270754,0.467456338606949,NA
"LOC111098890",0.289957641452423,-3.16481404271469,3.08821901585589,-1.0248023299078,0.305456466842179,NA
"TSPAN19",2.60692919331419,-2.35184707822511,2.5804494189451,-0.911409873395836,0.362079453286106,NA
"LOC119868030",0.724894103631059,-4.10932954587134,3.08143734530079,-1.33357556405879,0.182342995723601,NA
"LOC102154855",0,0,0,0,1,NA
"LOC100683898",0.386610188603231,-3.45299606641481,3.0856712644029,-1.11904210479239,0.263122176895429,NA
"LOC111090019",0.419060464882491,-2.34646978310782,3.0887469394602,-0.759683402071747,0.447443852410335,NA
"LOC111090020",0,0,0,0,1,NA
"LOC119868151",1.14863417254618,-4.61206700458418,3.07926408290931,-1.49778222341575,0.13418984086277,NA
"LOC119867966",1.08305510573615,-0.43589119864405,3.05379390690849,-0.142737595244377,0.886497423998336,NA
"LOC111098893",0.531589009329443,-3.78130961143919,3.08331705012825,-1.22637716133731,0.220056776465085,NA
"LOC111098932",0.531589009329443,-3.78130961143919,3.08331705012825,-1.22637716133731,0.220056776465085,NA
"LOC111090025",0.493639285336245,-1.25762406097917,3.07624271816855,-0.408818216310287,0.682673070572704,NA
"LOC111090024",0.624996335026448,-2.48912602831847,3.08261868745998,-0.807471270593464,0.419395020003091,NA
"LOC111090027",1.55889151060736,-4.00417926613721,3.05908265713167,-1.3089477189517,0.190552060856264,NA
"LOC119869411",1.56104974795677,-1.49936868359401,2.18656533922653,-0.685718673343827,0.492890529078476,NA
"LOC119869286",0.579054335877363,-1.81354669421292,3.07982188939698,-0.588847913724001,0.555963300957145,NA
"LOC482600",3.27106326400337,1.48279509898297,1.53827830053219,0.963931623081454,0.335080208163166,NA
"LOC100684531",0.86027410858215,-4.29424530364898,3.08054967544674,-1.39398670889027,0.163321618271804,NA
"LOC111098898",0.773220377206463,-4.17851819772594,3.08109196855349,-1.35618093856759,0.175041605308034,NA
"LOC111090030",0.249042667785477,-0.853494296379932,3.09710529190623,-0.27557806917653,0.782872155897665,NA
"LOC102154670",3.59640863814199,-1.43472078187238,1.61549652193554,-0.888098960530991,0.374487521755783,NA
"LOC119869317",0.606093365710434,-2.22486044903558,3.07663421283636,-0.723147535626106,0.469589247386354,NA
"LOC111098899",1.74476769134624,-3.9393209673247,3.07398785634866,-1.28150179877545,0.200017468526989,NA
"LOC111090032",3.39268456479037,-2.10025538982606,3.00525066707492,-0.698861966103574,0.484638298573429,NA
"LOC111098901",0.621938436988473,-3.94739155438601,3.0823126734743,-1.28065902864313,0.200313456669905,NA
"LOC119869340",0.203125373209936,-2.83700786519532,3.09179162657277,-0.917593488775994,0.358831728005595,NA
"LOC119869334",1.03041460970644,-3.58785183646392,3.08008383992156,-1.16485525165292,0.244077589466648,NA
"LOC111090034",0.579915282904847,-3.87255508291026,3.08275115645928,-1.25620099916145,0.209043104594281,NA
"LOC119869438",1.1968660097944,-1.67095655000198,2.87645658445207,-0.580907968169551,0.561302481764601,NA
"LOC102155648",1.45735173865851,-4.05828113117201,3.07830257262889,-1.31835030359157,0.187386408749539,NA
"LOC102154256",1.33529470906228,-4.77888176021239,3.07869365844842,-1.55224335071415,0.120604006953617,NA
"LOC111090040",2.62378693765864,-1.27315463035668,2.76532059362867,-0.46040037212685,0.64522886763199,NA
"LOC119869408",0.349128679737564,-3.36507504741816,3.08639636305712,-1.0902925780035,0.275584283555286,NA
"LOC102151430",0.251024569521591,-3.04054796176166,3.08948101512587,-0.984161400207788,0.325036161328009,NA
"MIR331.1",0.573595144259463,0.0214292080969883,1.33294893825486,0.0160765408801361,0.987173328762912,NA
"LOC102154411",2.94297158114456,0.385261813994476,2.50539785619798,0.15377270841092,0.877788953392398,NA
"HAL",1.20969063167566,0.231696856569183,2.94753207622064,0.0786070687536902,0.937345164887566,NA
"LOC111090047",0.571954516613987,-1.49297668438944,3.07358043845275,-0.485745115277024,0.627147892281267,NA
"LOC119868360",1.62136412325717,-2.80826046078546,2.37021900760692,-1.18481053935214,0.236092364574648,NA
"LOC111090051",2.44467653896369,-1.31880461214731,3.0377737523385,-0.434135231806544,0.664190242478957,NA
"LOC111090052",0.628241556480251,-3.95703865254721,3.08225776517109,-1.28381172310148,0.199207840714517,NA
"LOC102153777",1.17742702758964,-4.64444606587636,3.07914818471014,-1.50835418994736,0.131463900855594,NA
"LOC111098904",0.580026014471447,-3.87497045788204,3.08273665093683,-1.25699042657583,0.208757102206307,NA
"LOC111090054",0.651571124815474,-1.47518338658007,3.06968886179858,-0.480564465323609,0.630826075855811,NA
"LOC111090053",0.235679101193127,-2.9665820929753,3.09028416594601,-0.959970647899028,0.337069987722025,NA
"MIR135A-2",0.39091687299517,0.580422641919786,2.44506008437651,0.237385839975296,0.812357473886116,NA
"LOC111090055",1.88313769872442,-2.41487865908891,3.05321202090469,-0.790930548731877,0.428984520616462,NA
"MIR135A-2.1",0.410517360349822,-0.0780586733969515,2.49530078256267,-0.0312822702346871,0.975044429791355,NA
"LOC111098905",0.21053236100724,0.2764020911655,3.12925587912566,0.0883283764070867,0.929615685981414,NA
"LOC119869380",0.661100487280742,-3.71659178385715,3.08225775706458,-1.20580174559985,0.227893942288993,NA
"LOC119868196",0.410776542635181,-3.52156601958289,3.08513512140188,-1.14146249062268,0.253677512602657,NA
"LOC111090057",0.686498840530575,-4.05524507549259,3.0817189618982,-1.31590359978664,0.188206400384682,NA
"LOC119869417",2.50791605065051,-4.52742857677692,2.40176661348532,-1.88504101579085,0.0594243004744945,NA
"LOC119869418",1.20338348692216,-3.64737089097892,3.07982541508993,-1.18427845718405,0.236302853648619,NA
"LOC111090060",1.25704916258296,-3.58310828105135,2.67275031750626,-1.34060718563284,0.180048023037143,NA
"LOC111090107",3.8070327743263,-2.22378962465913,2.11678307731708,-1.05055149414633,0.293464628854174,NA
"LOC119869416",3.11840007031092,-5.08121335552791,2.05335347261526,-2.4745926228942,0.0133388228162453,NA
"LOC102154643",1.90581888867703,-4.3766208329892,2.42285230191752,-1.80639192472666,0.0708571420553437,NA
"MIR8837",1.25538746946375,-4.00920221615879,2.56855144294352,-1.56088063845212,0.118551916384935,NA
"LOC102154728",2.33043908451633,-2.08612776972174,2.70401459901446,-0.771492790934664,0.440414893819019,NA
"LOC119868497",0.7295697548984,0.566735759412513,3.07441742004116,0.184339236343816,0.85374733515427,NA
"LOC119868499",0.614671634877642,-1.49566960055162,2.28905645441295,-0.653400049469379,0.513498406934128,NA
"LOC111090064",0.10526618050362,-0.321586198961745,3.13367128930549,-0.102622824563395,0.918262327096889,NA
"SPIC",2.26005601551119,-0.160437747417108,2.16255049530313,-0.0741891335095134,0.940859892226497,NA
